student_id,date,homework_completed
10021,2025-05-22,1
10022,2025-05-22,1
10023,2025-05-22,0
10024,2025-05-22,1
10025,2025-05-22,1
10026,2025-05-22,0
10027,2025-05-22,1
10028,2025-05-22,0
10029,2025-05-22,0
10030,2025-05-22,1
10031,2025-05-22,0
10032,2025-05-22,1
30001,2025-05-22,1
30002,2025-05-22,0
30003,2025-05-22,1
30004,2025-05-22,0
30005,2025-05-22,0
30006,2025-05-22,0
30007,2025-05-22,0
30008,2025-05-22,1
30009,2025-05-22,1
30010,2025-05-22,1
30011,2025-05-22,1
30012,2025-05-22,1
30013,2025-05-22,0
30014,2025-05-22,0
30015,2025-05-22,1
30016,2025-05-22,0
30017,2025-05-22,1
30018,2025-05-22,1
30019,2025-05-22,1
30020,2025-05-22,0
30021,2025-05-22,1
30022,2025-05-22,1
30023,2025-05-22,1
30024,2025-05-22,1
30025,2025-05-22,0
30026,2025-05-22,1
30027,2025-05-22,0
30028,2025-05-22,1
30029,2025-05-22,1
30030,2025-05-22,1
30031,2025-05-22,0
30032,2025-05-22,0
30033,2025-05-22,1
30034,2025-05-22,0
30035,2025-05-22,1
30036,2025-05-22,1
30037,2025-05-22,1
30038,2025-05-22,1
30039,2025-05-22,1
30040,2025-05-22,1
30041,2025-05-22,1
30042,2025-05-22,0
30043,2025-05-22,0
30044,2025-05-22,0
30045,2025-05-22,0
30046,2025-05-22,1
30047,2025-05-22,1
30048,2025-05-22,0
30049,2025-05-22,1
30050,2025-05-22,0
30051,2025-05-22,1
30052,2025-05-22,1
30053,2025-05-22,0
30054,2025-05-22,0
30055,2025-05-22,0
30056,2025-05-22,1
30057,2025-05-22,0
30058,2025-05-22,0
30059,2025-05-22,1
30060,2025-05-22,0
30061,2025-05-22,0
30062,2025-05-22,1
30063,2025-05-22,1
30064,2025-05-22,1
30065,2025-05-22,0
30066,2025-05-22,1
30067,2025-05-22,0
30068,2025-05-22,1
30069,2025-05-22,0
30070,2025-05-22,1
30071,2025-05-22,0
30072,2025-05-22,0
30073,2025-05-22,1
30074,2025-05-22,1
30075,2025-05-22,0
10001,2025-05-28,1
10002,2025-05-28,1
10003,2025-05-28,1
10004,2025-05-28,1
10005,2025-05-28,0
10006,2025-05-28,0
10007,2025-05-28,0
10008,2025-05-28,0
10009,2025-05-28,1
10010,2025-05-28,0
10011,2025-05-28,1
10012,2025-05-28,1
10013,2025-05-28,0
10014,2025-05-28,1
10015,2025-05-28,1
10016,2025-05-28,1
10017,2025-05-28,0
10018,2025-05-28,0
10019,2025-05-28,1
10020,2025-05-28,0
10021,2025-05-28,1
10022,2025-05-28,1
10023,2025-05-28,0
10024,2025-05-28,1
10025,2025-05-28,1
10026,2025-05-28,0
10027,2025-05-28,1
10028,2025-05-28,0
10029,2025-05-28,1
10030,2025-05-28,1
10031,2025-05-28,0
10032,2025-05-28,1
30001,2025-05-28,1
30002,2025-05-28,1
30003,2025-05-28,1
30004,2025-05-28,0
30005,2025-05-28,1
30006,2025-05-28,0
30007,2025-05-28,0
30008,2025-05-28,1
30009,2025-05-28,1
30010,2025-05-28,1
30011,2025-05-28,1
30012,2025-05-28,1
30013,2025-05-28,0
30014,2025-05-28,1
30015,2025-05-28,1
30016,2025-05-28,1
30017,2025-05-28,1
30018,2025-05-28,1
30019,2025-05-28,0
30020,2025-05-28,0
30021,2025-05-28,1
30022,2025-05-28,0
30023,2025-05-28,1
30024,2025-05-28,1
30025,2025-05-28,0
30026,2025-05-28,1
30027,2025-05-28,1
30028,2025-05-28,0
30029,2025-05-28,0
30030,2025-05-28,1
30031,2025-05-28,1
30032,2025-05-28,0
30033,2025-05-28,1
30034,2025-05-28,1
30035,2025-05-28,1
30036,2025-05-28,1
30037,2025-05-28,1
30038,2025-05-28,1
30039,2025-05-28,0
30040,2025-05-28,1
30041,2025-05-28,1
30042,2025-05-28,1
30043,2025-05-28,1
30044,2025-05-28,0
30045,2025-05-28,0
30046,2025-05-28,1
30047,2025-05-28,1
30048,2025-05-28,0
30049,2025-05-28,1
30050,2025-05-28,1
30051,2025-05-28,1
30052,2025-05-28,1
30053,2025-05-28,1
30054,2025-05-28,0
30055,2025-05-28,1
30056,2025-05-28,1
30057,2025-05-28,0
30058,2025-05-28,0
30059,2025-05-28,0
30060,2025-05-28,0
30061,2025-05-28,0
30062,2025-05-28,1
30063,2025-05-28,1
30064,2025-05-28,1
30065,2025-05-28,1
30066,2025-05-28,0
30067,2025-05-28,1
30068,2025-05-28,1
30069,2025-05-28,1
30070,2025-05-28,1
30071,2025-05-28,0
30072,2025-05-28,0
30073,2025-05-28,0
30074,2025-05-28,1
30075,2025-05-28,0
10001,2025-06-02,0
10002,2025-06-02,1
10003,2025-06-02,1
10004,2025-06-02,0
10005,2025-06-02,0
10006,2025-06-02,1
10007,2025-06-02,0
10008,2025-06-02,1
10009,2025-06-02,0
10010,2025-06-02,1
10011,2025-06-02,0
10012,2025-06-02,0
10013,2025-06-02,0
10014,2025-06-02,0
10015,2025-06-02,1
10016,2025-06-02,1
10017,2025-06-02,1
10018,2025-06-02,1
10019,2025-06-02,1
10020,2025-06-02,1
10021,2025-06-02,0
10022,2025-06-02,1
10023,2025-06-02,0
10024,2025-06-02,1
10025,2025-06-02,0
10026,2025-06-02,1
10027,2025-06-02,1
10028,2025-06-02,0
10029,2025-06-02,1
10030,2025-06-02,1
10031,2025-06-02,0
10032,2025-06-02,1
30001,2025-06-02,0
30002,2025-06-02,0
30003,2025-06-02,1
30004,2025-06-02,0
30005,2025-06-02,1
30006,2025-06-02,0
30007,2025-06-02,1
30008,2025-06-02,1
30009,2025-06-02,1
30010,2025-06-02,1
30011,2025-06-02,1
30012,2025-06-02,0
30013,2025-06-02,0
30014,2025-06-02,1
30015,2025-06-02,1
30016,2025-06-02,1
30017,2025-06-02,1
30018,2025-06-02,0
30019,2025-06-02,0
30020,2025-06-02,0
30021,2025-06-02,0
30022,2025-06-02,1
30023,2025-06-02,1
30024,2025-06-02,1
30025,2025-06-02,0
30026,2025-06-02,0
30027,2025-06-02,1
30028,2025-06-02,1
30029,2025-06-02,1
30030,2025-06-02,0
30031,2025-06-02,1
30032,2025-06-02,1
30033,2025-06-02,1
30034,2025-06-02,1
30035,2025-06-02,0
30036,2025-06-02,1
30037,2025-06-02,1
30038,2025-06-02,0
30039,2025-06-02,1
30040,2025-06-02,1
30041,2025-06-02,0
30042,2025-06-02,1
30043,2025-06-02,0
30044,2025-06-02,0
30045,2025-06-02,1
30046,2025-06-02,1
30047,2025-06-02,0
30048,2025-06-02,1
30049,2025-06-02,1
30050,2025-06-02,0
30051,2025-06-02,1
30052,2025-06-02,1
30053,2025-06-02,0
30054,2025-06-02,0
30055,2025-06-02,1
30056,2025-06-02,0
30057,2025-06-02,0
30058,2025-06-02,0
30059,2025-06-02,1
30060,2025-06-02,0
30061,2025-06-02,1
30062,2025-06-02,1
30063,2025-06-02,0
30064,2025-06-02,0
30065,2025-06-02,0
30066,2025-06-02,1
30067,2025-06-02,1
30068,2025-06-02,0
30069,2025-06-02,0
30070,2025-06-02,1
30071,2025-06-02,0
30072,2025-06-02,0
30073,2025-06-02,1
30074,2025-06-02,1
30075,2025-06-02,0
10001,2025-06-05,1
10002,2025-06-05,1
10003,2025-06-05,1
10004,2025-06-05,1
10005,2025-06-05,0
10006,2025-06-05,1
10007,2025-06-05,0
10008,2025-06-05,0
10009,2025-06-05,0
10010,2025-06-05,0
10011,2025-06-05,1
10012,2025-06-05,1
10013,2025-06-05,1
10014,2025-06-05,1
10015,2025-06-05,1
10016,2025-06-05,1
10017,2025-06-05,1
10018,2025-06-05,0
10019,2025-06-05,1
10020,2025-06-05,1
10021,2025-06-05,1
10022,2025-06-05,1
10023,2025-06-05,1
10024,2025-06-05,1
10025,2025-06-05,1
10026,2025-06-05,1
10027,2025-06-05,1
10028,2025-06-05,1
10029,2025-06-05,1
10030,2025-06-05,1
10031,2025-06-05,1
10032,2025-06-05,1
30001,2025-06-05,1
30002,2025-06-05,1
30003,2025-06-05,1
30004,2025-06-05,0
30005,2025-06-05,0
30006,2025-06-05,0
30007,2025-06-05,0
30008,2025-06-05,1
30009,2025-06-05,1
30010,2025-06-05,1
30011,2025-06-05,1
30012,2025-06-05,1
30013,2025-06-05,1
30014,2025-06-05,0
30015,2025-06-05,1
30016,2025-06-05,0
30017,2025-06-05,1
30018,2025-06-05,1
30019,2025-06-05,0
30020,2025-06-05,0
30021,2025-06-05,0
30022,2025-06-05,0
30023,2025-06-05,0
30024,2025-06-05,1
30025,2025-06-05,1
30026,2025-06-05,0
30027,2025-06-05,1
30028,2025-06-05,0
30029,2025-06-05,1
30030,2025-06-05,1
30031,2025-06-05,0
30032,2025-06-05,0
30033,2025-06-05,1
30034,2025-06-05,0
30035,2025-06-05,0
30036,2025-06-05,0
30037,2025-06-05,1
30038,2025-06-05,1
30039,2025-06-05,1
30040,2025-06-05,1
30041,2025-06-05,1
30042,2025-06-05,0
30043,2025-06-05,0
30044,2025-06-05,0
30045,2025-06-05,0
30046,2025-06-05,1
30047,2025-06-05,1
30048,2025-06-05,1
30049,2025-06-05,0
30050,2025-06-05,0
30051,2025-06-05,1
30052,2025-06-05,1
30053,2025-06-05,1
30054,2025-06-05,0
30055,2025-06-05,0
30056,2025-06-05,0
30057,2025-06-05,0
30058,2025-06-05,0
30059,2025-06-05,0
30060,2025-06-05,0
30061,2025-06-05,0
30062,2025-06-05,1
30063,2025-06-05,1
30064,2025-06-05,1
30065,2025-06-05,1
30066,2025-06-05,1
30067,2025-06-05,0
30068,2025-06-05,1
30069,2025-06-05,0
30070,2025-06-05,0
30071,2025-06-05,0
30072,2025-06-05,0
30073,2025-06-05,0
30074,2025-06-05,1
30075,2025-06-05,1
10001,2025-06-11,1
10002,2025-06-11,1
10003,2025-06-11,1
10004,2025-06-11,1
10005,2025-06-11,0
10006,2025-06-11,1
10007,2025-06-11,0
10008,2025-06-11,0
10009,2025-06-11,0
10010,2025-06-11,1
10011,2025-06-11,1
10012,2025-06-11,1
10013,2025-06-11,0
10014,2025-06-11,1
10015,2025-06-11,1
10016,2025-06-11,1
10017,2025-06-11,0
10018,2025-06-11,0
10019,2025-06-11,0
10020,2025-06-11,1
10021,2025-06-11,1
10022,2025-06-11,1
10023,2025-06-11,0
10024,2025-06-11,1
10025,2025-06-11,1
10026,2025-06-11,1
10027,2025-06-11,1
10028,2025-06-11,0
10029,2025-06-11,1
10030,2025-06-11,1
10031,2025-06-11,0
10032,2025-06-11,1
30001,2025-06-11,1
30002,2025-06-11,0
30003,2025-06-11,1
30004,2025-06-11,0
30005,2025-06-11,1
30006,2025-06-11,0
30007,2025-06-11,1
30008,2025-06-11,1
30009,2025-06-11,1
30010,2025-06-11,1
30011,2025-06-11,1
30012,2025-06-11,0
30013,2025-06-11,1
30014,2025-06-11,1
30015,2025-06-11,1
30016,2025-06-11,1
30017,2025-06-11,1
30018,2025-06-11,1
30019,2025-06-11,0
30020,2025-06-11,0
30021,2025-06-11,1
30022,2025-06-11,0
30023,2025-06-11,0
30024,2025-06-11,1
30025,2025-06-11,1
30026,2025-06-11,0
30027,2025-06-11,1
30028,2025-06-11,1
30029,2025-06-11,0
30030,2025-06-11,0
30031,2025-06-11,1
30032,2025-06-11,0
30033,2025-06-11,0
30034,2025-06-11,0
30035,2025-06-11,0
30036,2025-06-11,0
30037,2025-06-11,1
30038,2025-06-11,1
30039,2025-06-11,1
30040,2025-06-11,1
30041,2025-06-11,1
30042,2025-06-11,0
30043,2025-06-11,0
30044,2025-06-11,0
30045,2025-06-11,0
30046,2025-06-11,1
30047,2025-06-11,1
30048,2025-06-11,0
30049,2025-06-11,0
30050,2025-06-11,0
30051,2025-06-11,1
30052,2025-06-11,0
30053,2025-06-11,0
30054,2025-06-11,0
30055,2025-06-11,0
30056,2025-06-11,1
30057,2025-06-11,0
30058,2025-06-11,1
30059,2025-06-11,0
30060,2025-06-11,0
30061,2025-06-11,1
30062,2025-06-11,1
30063,2025-06-11,1
30064,2025-06-11,1
30065,2025-06-11,1
30066,2025-06-11,1
30067,2025-06-11,0
30068,2025-06-11,1
30069,2025-06-11,0
30070,2025-06-11,1
30071,2025-06-11,0
30072,2025-06-11,0
30073,2025-06-11,0
30074,2025-06-11,1
30075,2025-06-11,1
10001,2025-06-17,1
10002,2025-06-17,1
10003,2025-06-17,1
10004,2025-06-17,0
10005,2025-06-17,0
10006,2025-06-17,1
10007,2025-06-17,0
10008,2025-06-17,0
10009,2025-06-17,0
10010,2025-06-17,0
10011,2025-06-17,1
10012,2025-06-17,1
10013,2025-06-17,1
10014,2025-06-17,1
10015,2025-06-17,0
10016,2025-06-17,1
10017,2025-06-17,1
10018,2025-06-17,0
10019,2025-06-17,0
10020,2025-06-17,1
10021,2025-06-17,1
10022,2025-06-17,1
10023,2025-06-17,0
10024,2025-06-17,1
10025,2025-06-17,1
10026,2025-06-17,1
10027,2025-06-17,1
10028,2025-06-17,0
10029,2025-06-17,1
10030,2025-06-17,1
10031,2025-06-17,1
10032,2025-06-17,1
10001,2025-06-17,1
10002,2025-06-17,1
10003,2025-06-17,1
10004,2025-06-17,0
10005,2025-06-17,0
10006,2025-06-17,1
10007,2025-06-17,0
10008,2025-06-17,0
10009,2025-06-17,0
10010,2025-06-17,1
10011,2025-06-17,0
10012,2025-06-17,1
10013,2025-06-17,1
10014,2025-06-17,1
10015,2025-06-17,1
10016,2025-06-17,1
10017,2025-06-17,0
10018,2025-06-17,0
10019,2025-06-17,0
10020,2025-06-17,1
10021,2025-06-17,1
10022,2025-06-17,1
10023,2025-06-17,1
10024,2025-06-17,1
10025,2025-06-17,1
10026,2025-06-17,0
10027,2025-06-17,1
10028,2025-06-17,0
10029,2025-06-17,0
10030,2025-06-17,1
10031,2025-06-17,0
10032,2025-06-17,1
10001,2025-06-17,1
10002,2025-06-17,1
10003,2025-06-17,1
10004,2025-06-17,1
10005,2025-06-17,0
10006,2025-06-17,1
10007,2025-06-17,0
10008,2025-06-17,0
10009,2025-06-17,0
10010,2025-06-17,1
10011,2025-06-17,0
10012,2025-06-17,1
10013,2025-06-17,1
10014,2025-06-17,1
10015,2025-06-17,1
10016,2025-06-17,1
10017,2025-06-17,0
10018,2025-06-17,0
10019,2025-06-17,1
10020,2025-06-17,1
10021,2025-06-17,1
10022,2025-06-17,0
10023,2025-06-17,1
10024,2025-06-17,1
10025,2025-06-17,1
10026,2025-06-17,0
10027,2025-06-17,1
10028,2025-06-17,0
10029,2025-06-17,1
10030,2025-06-17,1
10031,2025-06-17,0
10032,2025-06-17,0
10001,2025-06-17,1
10002,2025-06-17,1
10003,2025-06-17,1
10004,2025-06-17,0
10005,2025-06-17,0
10006,2025-06-17,1
10007,2025-06-17,0
10008,2025-06-17,0
10009,2025-06-17,1
10010,2025-06-17,0
10011,2025-06-17,0
10012,2025-06-17,1
10013,2025-06-17,1
10014,2025-06-17,1
10015,2025-06-17,1
10016,2025-06-17,1
10017,2025-06-17,1
10018,2025-06-17,0
10019,2025-06-17,1
10020,2025-06-17,0
10021,2025-06-17,1
10022,2025-06-17,1
10023,2025-06-17,1
10024,2025-06-17,1
10025,2025-06-17,1
10026,2025-06-17,0
10027,2025-06-17,1
10028,2025-06-17,1
10029,2025-06-17,0
10030,2025-06-17,0
10031,2025-06-17,1
10032,2025-06-17,1
30001,2025-06-17,0
30002,2025-06-17,0
30003,2025-06-17,1
30004,2025-06-17,0
30005,2025-06-17,1
30006,2025-06-17,0
30007,2025-06-17,1
30008,2025-06-17,1
30009,2025-06-17,1
30010,2025-06-17,1
30011,2025-06-17,1
30012,2025-06-17,1
30013,2025-06-17,0
30014,2025-06-17,0
30015,2025-06-17,1
30016,2025-06-17,1
30017,2025-06-17,1
30018,2025-06-17,0
30019,2025-06-17,0
30020,2025-06-17,1
30021,2025-06-17,1
30022,2025-06-17,1
30023,2025-06-17,1
30024,2025-06-17,0
30025,2025-06-17,0
30026,2025-06-17,1
30027,2025-06-17,1
30028,2025-06-17,1
30029,2025-06-17,1
30030,2025-06-17,1
30031,2025-06-17,1
30032,2025-06-17,1
30033,2025-06-17,1
30034,2025-06-17,1
30035,2025-06-17,0
30036,2025-06-17,1
30037,2025-06-17,1
30038,2025-06-17,1
30039,2025-06-17,1
30040,2025-06-17,1
30041,2025-06-17,0
30042,2025-06-17,0
30043,2025-06-17,0
30044,2025-06-17,0
30045,2025-06-17,0
30046,2025-06-17,1
30047,2025-06-17,1
30048,2025-06-17,1
30049,2025-06-17,1
30050,2025-06-17,0
30051,2025-06-17,1
30052,2025-06-17,1
30053,2025-06-17,1
30054,2025-06-17,0
30055,2025-06-17,0
30056,2025-06-17,0
30057,2025-06-17,1
30058,2025-06-17,0
30059,2025-06-17,1
30060,2025-06-17,0
30061,2025-06-17,1
30062,2025-06-17,1
30063,2025-06-17,1
30064,2025-06-17,1
30065,2025-06-17,1
30066,2025-06-17,1
30067,2025-06-17,0
30068,2025-06-17,1
30069,2025-06-17,0
30070,2025-06-17,1
30071,2025-06-17,1
30072,2025-06-17,0
30073,2025-06-17,0
30074,2025-06-17,0
30075,2025-06-17,0
30045,2025-06-17,1
30046,2025-06-17,1
30047,2025-06-17,1
30048,2025-06-17,0
30049,2025-06-17,0
30050,2025-06-17,0
30051,2025-06-17,1
30052,2025-06-17,1
30053,2025-06-17,1
30054,2025-06-17,1
30055,2025-06-17,0
30056,2025-06-17,1
30057,2025-06-17,1
30058,2025-06-17,1
30059,2025-06-17,1
30060,2025-06-17,0
30061,2025-06-17,0
30062,2025-06-17,1
30063,2025-06-17,0
30064,2025-06-17,1
30065,2025-06-17,0
30066,2025-06-17,1
30067,2025-06-17,0
30068,2025-06-17,0
30069,2025-06-17,1
30070,2025-06-17,1
30071,2025-06-17,0
30072,2025-06-17,1
30073,2025-06-17,0
30074,2025-06-17,1
30075,2025-06-17,1
30034,2025-06-17,0
30035,2025-06-17,0
30036,2025-06-17,1
30037,2025-06-17,1
30038,2025-06-17,0
30039,2025-06-17,1
30040,2025-06-17,1
30041,2025-06-17,0
30042,2025-06-17,1
30043,2025-06-17,0
30044,2025-06-17,0
30045,2025-06-17,0
30046,2025-06-17,1
30047,2025-06-17,1
30048,2025-06-17,0
30049,2025-06-17,1
30050,2025-06-17,0
30051,2025-06-17,1
30052,2025-06-17,0
30053,2025-06-17,1
30054,2025-06-17,0
30055,2025-06-17,1
30056,2025-06-17,0
30057,2025-06-17,1
30058,2025-06-17,0
30059,2025-06-17,0
30060,2025-06-17,0
30061,2025-06-17,0
30062,2025-06-17,1
30063,2025-06-17,1
30064,2025-06-17,1
30065,2025-06-17,0
30066,2025-06-17,1
30067,2025-06-17,0
30068,2025-06-17,0
30069,2025-06-17,0
30070,2025-06-17,1
30071,2025-06-17,0
30072,2025-06-17,0
30073,2025-06-17,0
30074,2025-06-17,1
30075,2025-06-17,1
30038,2025-06-17,1
30039,2025-06-17,0
30040,2025-06-17,1
30041,2025-06-17,1
30042,2025-06-17,1
30043,2025-06-17,0
30044,2025-06-17,0
30045,2025-06-17,1
30046,2025-06-17,1
30047,2025-06-17,1
30048,2025-06-17,0
30049,2025-06-17,0
30050,2025-06-17,0
30051,2025-06-17,1
30052,2025-06-17,0
30053,2025-06-17,1
30054,2025-06-17,0
30055,2025-06-17,0
30056,2025-06-17,1
30057,2025-06-17,0
30058,2025-06-17,1
30059,2025-06-17,1
30060,2025-06-17,0
30061,2025-06-17,0
30062,2025-06-17,1
30063,2025-06-17,1
30064,2025-06-17,1
30065,2025-06-17,0
30066,2025-06-17,1
30067,2025-06-17,0
30068,2025-06-17,0
30069,2025-06-17,0
30070,2025-06-17,1
30071,2025-06-17,0
30072,2025-06-17,1
30073,2025-06-17,0
30074,2025-06-17,0
30075,2025-06-17,1
30038,2025-06-17,0
30039,2025-06-17,1
30040,2025-06-17,1
30041,2025-06-17,1
30042,2025-06-17,1
30043,2025-06-17,0
30044,2025-06-17,0
30045,2025-06-17,0
30046,2025-06-17,1
30047,2025-06-17,1
30048,2025-06-17,0
30049,2025-06-17,1
30050,2025-06-17,0
30051,2025-06-17,1
30052,2025-06-17,1
30053,2025-06-17,0
30054,2025-06-17,0
30055,2025-06-17,1
30056,2025-06-17,1
30057,2025-06-17,0
30058,2025-06-17,1
30059,2025-06-17,1
30060,2025-06-17,0
30061,2025-06-17,0
30062,2025-06-17,1
30063,2025-06-17,1
30064,2025-06-17,1
30065,2025-06-17,0
30066,2025-06-17,1
30067,2025-06-17,0
30068,2025-06-17,1
30069,2025-06-17,0
30070,2025-06-17,1
30071,2025-06-17,0
30072,2025-06-17,0
30073,2025-06-17,0
30074,2025-06-17,1
30075,2025-06-17,1
10001,2025-06-25,1
10002,2025-06-25,1
10003,2025-06-25,1
10004,2025-06-25,0
10005,2025-06-25,0
10006,2025-06-25,1
10007,2025-06-25,0
10008,2025-06-25,0
10009,2025-06-25,1
10010,2025-06-25,1
10011,2025-06-25,1
10012,2025-06-25,0
10013,2025-06-25,1
10014,2025-06-25,0
10015,2025-06-25,1
10016,2025-06-25,0
10017,2025-06-25,1
10018,2025-06-25,0
10019,2025-06-25,0
10020,2025-06-25,0
10021,2025-06-25,1
10022,2025-06-25,1
10023,2025-06-25,0
10024,2025-06-25,1
10025,2025-06-25,1
10026,2025-06-25,0
10027,2025-06-25,1
10028,2025-06-25,1
10029,2025-06-25,0
10030,2025-06-25,1
10031,2025-06-25,0
10032,2025-06-25,1
30001,2025-06-25,0
30002,2025-06-25,0
30003,2025-06-25,1
30004,2025-06-25,0
30005,2025-06-25,1
30006,2025-06-25,1
30007,2025-06-25,1
30008,2025-06-25,1
30009,2025-06-25,1
30010,2025-06-25,1
30011,2025-06-25,1
30012,2025-06-25,1
30013,2025-06-25,0
30014,2025-06-25,1
30015,2025-06-25,0
30016,2025-06-25,1
30017,2025-06-25,1
30018,2025-06-25,1
30019,2025-06-25,0
30020,2025-06-25,0
30021,2025-06-25,1
30022,2025-06-25,1
30023,2025-06-25,1
30024,2025-06-25,0
30025,2025-06-25,0
30026,2025-06-25,0
30027,2025-06-25,0
30028,2025-06-25,0
30029,2025-06-25,1
30030,2025-06-25,1
30031,2025-06-25,1
30032,2025-06-25,1
30033,2025-06-25,1
30034,2025-06-25,1
30035,2025-06-25,0
30036,2025-06-25,1
30037,2025-06-25,1
30038,2025-06-25,1
30039,2025-06-25,0
30040,2025-06-25,1
30041,2025-06-25,1
30042,2025-06-25,1
30043,2025-06-25,0
30044,2025-06-25,0
30045,2025-06-25,0
30046,2025-06-25,1
30047,2025-06-25,1
30048,2025-06-25,0
30049,2025-06-25,1
30050,2025-06-25,0
30051,2025-06-25,0
30052,2025-06-25,1
30053,2025-06-25,1
30054,2025-06-25,1
30055,2025-06-25,0
30056,2025-06-25,0
30057,2025-06-25,1
30058,2025-06-25,0
30059,2025-06-25,0
30060,2025-06-25,0
30061,2025-06-25,0
30062,2025-06-25,1
30063,2025-06-25,1
30064,2025-06-25,1
30065,2025-06-25,0
30066,2025-06-25,1
30067,2025-06-25,1
30068,2025-06-25,0
30069,2025-06-25,1
30070,2025-06-25,1
30071,2025-06-25,0
30072,2025-06-25,1
30073,2025-06-25,0
30074,2025-06-25,1
30075,2025-06-25,1
10001,2025-07-03,0
10002,2025-07-03,1
10003,2025-07-03,1
10004,2025-07-03,0
10005,2025-07-03,0
10006,2025-07-03,0
10007,2025-07-03,0
10008,2025-07-03,0
10009,2025-07-03,0
10010,2025-07-03,1
10011,2025-07-03,0
10012,2025-07-03,0
10013,2025-07-03,1
10014,2025-07-03,1
10015,2025-07-03,1
10016,2025-07-03,1
10017,2025-07-03,1
10018,2025-07-03,0
10019,2025-07-03,0
10020,2025-07-03,1
10021,2025-07-03,1
10022,2025-07-03,1
10023,2025-07-03,1
10024,2025-07-03,1
10025,2025-07-03,1
10026,2025-07-03,0
10027,2025-07-03,1
10028,2025-07-03,0
10029,2025-07-03,0
10030,2025-07-03,1
10031,2025-07-03,1
10032,2025-07-03,0
30001,2025-07-03,0
30002,2025-07-03,0
30003,2025-07-03,1
30004,2025-07-03,0
30005,2025-07-03,1
30006,2025-07-03,0
30007,2025-07-03,1
30008,2025-07-03,1
30009,2025-07-03,1
30010,2025-07-03,1
30011,2025-07-03,0
30012,2025-07-03,1
30013,2025-07-03,0
30014,2025-07-03,1
30015,2025-07-03,1
30016,2025-07-03,1
30017,2025-07-03,1
30018,2025-07-03,1
30019,2025-07-03,1
30020,2025-07-03,1
30021,2025-07-03,1
30022,2025-07-03,0
30023,2025-07-03,0
30024,2025-07-03,0
30025,2025-07-03,0
30026,2025-07-03,0
30027,2025-07-03,1
30028,2025-07-03,1
30029,2025-07-03,1
30030,2025-07-03,1
30031,2025-07-03,1
30032,2025-07-03,0
30033,2025-07-03,0
30034,2025-07-03,0
30035,2025-07-03,1
30036,2025-07-03,1
30037,2025-07-03,0
30038,2025-07-03,0
30039,2025-07-03,0
30040,2025-07-03,1
30041,2025-07-03,0
30042,2025-07-03,0
30043,2025-07-03,0
30044,2025-07-03,0
30045,2025-07-03,0
30046,2025-07-03,1
30047,2025-07-03,1
30048,2025-07-03,1
30049,2025-07-03,1
30050,2025-07-03,0
30051,2025-07-03,1
30052,2025-07-03,0
30053,2025-07-03,1
30054,2025-07-03,0
30055,2025-07-03,1
30056,2025-07-03,1
30057,2025-07-03,0
30058,2025-07-03,1
30059,2025-07-03,0
30060,2025-07-03,0
30061,2025-07-03,0
30062,2025-07-03,1
30063,2025-07-03,1
30064,2025-07-03,0
30065,2025-07-03,0
30066,2025-07-03,1
30067,2025-07-03,0
30068,2025-07-03,0
30069,2025-07-03,0
30070,2025-07-03,1
30071,2025-07-03,0
30072,2025-07-03,1
30073,2025-07-03,0
30074,2025-07-03,0
30075,2025-07-03,0
10001,2025-07-07,1
10002,2025-07-07,1
10003,2025-07-07,1
10004,2025-07-07,0
10005,2025-07-07,0
10006,2025-07-07,1
10007,2025-07-07,0
10008,2025-07-07,0
10009,2025-07-07,0
10010,2025-07-07,0
10011,2025-07-07,0
10012,2025-07-07,0
10013,2025-07-07,1
10014,2025-07-07,1
10015,2025-07-07,1
10016,2025-07-07,1
10017,2025-07-07,0
10018,2025-07-07,0
10019,2025-07-07,1
10020,2025-07-07,1
10021,2025-07-07,1
10022,2025-07-07,1
10023,2025-07-07,0
10024,2025-07-07,1
10025,2025-07-07,1
10026,2025-07-07,0
10027,2025-07-07,1
10028,2025-07-07,0
10029,2025-07-07,1
10030,2025-07-07,0
10031,2025-07-07,0
10032,2025-07-07,1
30001,2025-07-07,1
30002,2025-07-07,1
30003,2025-07-07,1
30004,2025-07-07,0
30005,2025-07-07,0
30006,2025-07-07,1
30007,2025-07-07,1
30008,2025-07-07,1
30009,2025-07-07,1
30010,2025-07-07,1
30011,2025-07-07,1
30012,2025-07-07,1
30013,2025-07-07,0
30014,2025-07-07,0
30015,2025-07-07,0
30016,2025-07-07,0
30017,2025-07-07,1
30018,2025-07-07,1
30019,2025-07-07,0
30020,2025-07-07,0
30021,2025-07-07,1
30022,2025-07-07,1
30023,2025-07-07,0
30024,2025-07-07,1
30025,2025-07-07,0
30026,2025-07-07,1
30027,2025-07-07,1
30028,2025-07-07,1
30029,2025-07-07,1
30030,2025-07-07,1
30031,2025-07-07,0
30032,2025-07-07,1
30033,2025-07-07,1
30034,2025-07-07,1
30035,2025-07-07,1
30036,2025-07-07,1
30037,2025-07-07,0
30038,2025-07-07,1
30039,2025-07-07,0
30040,2025-07-07,1
30041,2025-07-07,0
30042,2025-07-07,1
30043,2025-07-07,0
30044,2025-07-07,0
30045,2025-07-07,0
30046,2025-07-07,1
30047,2025-07-07,1
30048,2025-07-07,1
30049,2025-07-07,0
30050,2025-07-07,0
30051,2025-07-07,0
30052,2025-07-07,1
